method,round,labels,pool_size,pct,avg_acc_top1,avg_acc_topk,acc_tuple_top1,acc_tuple_topk,top_k,added_labels
passive_random,77,713,2183,32.66147503435639,0.6217616580310881,0.7944732297063903,"[0.6113989637305699, 0.6269430051813472, 0.6269430051813472]","[0.7953367875647669, 0.7901554404145078, 0.7979274611398963]",3,"[171, 127, 3, 3, 140, 240]"
passive_random,78,719,2183,32.93632615666514,0.6252158894645942,0.7936096718480138,"[0.6321243523316062, 0.6243523316062176, 0.6191709844559585]","[0.7901554404145078, 0.7953367875647669, 0.7953367875647669]",3,"[6, 154, 3, 233, 245, 237]"
passive_random,79,725,2183,33.21117727897389,0.6329879101899828,0.7979274611398964,"[0.6269430051813472, 0.6398963730569949, 0.6321243523316062]","[0.7953367875647669, 0.7953367875647669, 0.8031088082901554]",3,"[101, 88, 124, 95, 127, 222]"
passive_random,80,731,2183,33.48602840128264,0.6355785837651123,0.7936096718480138,"[0.6295336787564767, 0.6502590673575129, 0.6269430051813472]","[0.7953367875647669, 0.7849740932642487, 0.8005181347150259]",3,"[234, 5, 11, 88, 220, 3]"
passive_random,81,737,2183,33.760879523591385,0.6286701208981001,0.7918825561312608,"[0.6321243523316062, 0.6217616580310881, 0.6321243523316062]","[0.7875647668393783, 0.7901554404145078, 0.7979274611398963]",3,"[233, 231, 211, 154, 231, 233]"
passive_random,82,743,2183,34.03573064590014,0.6364421416234888,0.7892918825561313,"[0.6347150259067358, 0.6476683937823834, 0.6269430051813472]","[0.7901554404145078, 0.7797927461139896, 0.7979274611398963]",3,"[246, 4, 5, 11, 45, 88]"
passive_random,83,749,2183,34.310581768208884,0.6295336787564767,0.7867012089810017,"[0.6295336787564767, 0.6347150259067358, 0.6243523316062176]","[0.7849740932642487, 0.7849740932642487, 0.7901554404145078]",3,"[202, 248, 90, 204, 90, 148]"
passive_random,84,755,2183,34.58543289051764,0.6260794473229706,0.7927461139896373,"[0.6295336787564767, 0.6269430051813472, 0.6217616580310881]","[0.7875647668393783, 0.7901554404145078, 0.8005181347150259]",3,"[40, 6, 11, 249, 117, 182]"
passive_random,85,761,2183,34.860284012826384,0.6424870466321244,0.7927461139896371,"[0.6373056994818653, 0.6502590673575129, 0.6398963730569949]","[0.7823834196891192, 0.7979274611398963, 0.7979274611398963]",3,"[231, 132, 231, 5, 167, 5]"
passive_random,86,767,2183,35.13513513513514,0.6321243523316062,0.7841105354058722,"[0.6398963730569949, 0.6398963730569949, 0.616580310880829]","[0.7746113989637305, 0.7875647668393783, 0.7901554404145078]",3,"[3, 158, 163, 249, 233, 76]"
passive_random,87,773,2183,35.40998625744388,0.6398963730569949,0.7875647668393783,"[0.6398963730569949, 0.6424870466321243, 0.6373056994818653]","[0.7823834196891192, 0.7953367875647669, 0.7849740932642487]",3,"[104, 2, 178, 103, 102, 203]"
passive_random,88,779,2183,35.684837379752636,0.6398963730569949,0.7944732297063903,"[0.6373056994818653, 0.6424870466321243, 0.6398963730569949]","[0.7953367875647669, 0.7901554404145078, 0.7979274611398963]",3,"[178, 208, 3, 3, 90, 11]"
passive_random,89,785,2183,35.95968850206138,0.6364421416234888,0.7936096718480138,"[0.6321243523316062, 0.6398963730569949, 0.6373056994818653]","[0.7849740932642487, 0.7953367875647669, 0.8005181347150259]",3,"[246, 5, 38, 205, 3, 160]"
passive_random,90,791,2183,36.234539624370136,0.6442141623488773,0.7918825561312607,"[0.6450777202072538, 0.6424870466321243, 0.6450777202072538]","[0.7772020725388601, 0.7979274611398963, 0.8005181347150259]",3,"[6, 5, 3, 146, 248, 6]"
passive_random,91,797,2183,36.50939074667888,0.6390328151986183,0.7910189982728842,"[0.6450777202072538, 0.6528497409326425, 0.6191709844559585]","[0.7953367875647669, 0.7901554404145078, 0.7875647668393783]",3,"[105, 3, 61, 5, 88, 88]"
passive_random,92,803,2183,36.78424186898763,0.6355785837651123,0.7987910189982729,"[0.6295336787564767, 0.6450777202072538, 0.6321243523316062]","[0.8005181347150259, 0.8005181347150259, 0.7953367875647669]",3,"[11, 120, 3, 88, 249, 240]"
passive_random,93,809,2183,37.05909299129638,0.6433506044905007,0.7936096718480138,"[0.6424870466321243, 0.6424870466321243, 0.6450777202072538]","[0.7979274611398963, 0.7901554404145078, 0.7927461139896373]",3,"[20, 234, 66, 3, 207, 21]"
passive_random,94,815,2183,37.33394411360513,0.6442141623488774,0.8013816925734023,"[0.6373056994818653, 0.6502590673575129, 0.6450777202072538]","[0.7979274611398963, 0.8031088082901554, 0.8031088082901554]",3,"[5, 5, 102, 5, 249, 245]"
passive_random,95,821,2183,37.60879523591388,0.6476683937823834,0.8031088082901553,"[0.6424870466321243, 0.6606217616580311, 0.6398963730569949]","[0.8082901554404145, 0.8005181347150259, 0.8005181347150259]",3,"[88, 61, 10, 124, 77, 124]"
passive_random,96,827,2183,37.88364635822263,0.6476683937823834,0.7979274611398964,"[0.6476683937823834, 0.6476683937823834, 0.6476683937823834]","[0.7901554404145078, 0.7953367875647669, 0.8082901554404145]",3,"[154, 205, 4, 44, 208, 132]"
passive_random,97,833,2183,38.15849748053138,0.6528497409326425,0.8022452504317789,"[0.6502590673575129, 0.655440414507772, 0.6528497409326425]","[0.7927461139896373, 0.810880829015544, 0.8031088082901554]",3,"[88, 237, 109, 249, 7, 88]"
passive_random,98,839,2183,38.43334860284013,0.657167530224525,0.8039723661485318,"[0.655440414507772, 0.6632124352331606, 0.6528497409326425]","[0.7849740932642487, 0.8134715025906736, 0.8134715025906736]",3,"[63, 109, 51, 248, 61, 248]"
passive_random,99,845,2183,38.70819972514888,0.6545768566493955,0.7979274611398962,"[0.6658031088082902, 0.655440414507772, 0.6424870466321243]","[0.7979274611398963, 0.7927461139896373, 0.8031088082901554]",3,"[108, 203, 249, 231, 98, 237]"
passive_random,100,851,2183,38.983050847457626,0.6623488773747841,0.8039723661485318,"[0.6735751295336787, 0.6580310880829016, 0.655440414507772]","[0.7979274611398963, 0.7953367875647669, 0.8186528497409327]",3,"[246, 248, 130, 1, 240, 221]"
passive_random,101,857,2183,39.25790196976638,0.657167530224525,0.8013816925734023,"[0.6450777202072538, 0.6709844559585493, 0.655440414507772]","[0.8031088082901554, 0.8005181347150259, 0.8005181347150259]",3,"[207, 150, 3, 248, 171, 6]"
passive_random,102,863,2183,39.532753092075126,0.6580310880829016,0.8082901554404144,"[0.6476683937823834, 0.6735751295336787, 0.6528497409326425]","[0.805699481865285, 0.8186528497409327, 0.8005181347150259]",3,"[32, 102, 160, 51, 178, 231]"
passive_random,103,869,2183,39.80760421438387,0.6614853195164075,0.8039723661485318,"[0.6632124352331606, 0.6813471502590673, 0.6398963730569949]","[0.8005181347150259, 0.8005181347150259, 0.810880829015544]",3,"[89, 5, 222, 102, 124, 225]"
passive_random,104,875,2183,40.082455336692625,0.6563039723661485,0.8031088082901553,"[0.6528497409326425, 0.6658031088082902, 0.6502590673575129]","[0.8005181347150259, 0.810880829015544, 0.7979274611398963]",3,"[211, 130, 70, 22, 125, 88]"
passive_random,105,881,2183,40.35730645900137,0.6675302245250432,0.8048359240069084,"[0.6632124352331606, 0.6787564766839378, 0.6606217616580311]","[0.8031088082901554, 0.8082901554404145, 0.8031088082901554]",3,"[64, 5, 36, 34, 246, 61]"
passive_random,106,887,2183,40.632157581310125,0.6666666666666666,0.8031088082901553,"[0.6709844559585493, 0.6787564766839378, 0.6502590673575129]","[0.7927461139896373, 0.8082901554404145, 0.8082901554404145]",3,"[5, 2, 25, 65, 51, 45]"
passive_random,107,893,2183,40.90700870361887,0.6632124352331606,0.8013816925734023,"[0.6709844559585493, 0.6735751295336787, 0.6450777202072538]","[0.7953367875647669, 0.810880829015544, 0.7979274611398963]",3,"[88, 3, 101, 176, 226, 5]"
passive_random,108,899,2183,41.181859825927624,0.6614853195164075,0.8100172711571675,"[0.6632124352331606, 0.6632124352331606, 0.6580310880829016]","[0.8031088082901554, 0.8134715025906736, 0.8134715025906736]",3,"[160, 120, 88, 61, 224, 105]"
passive_random,109,905,2183,41.45671094823637,0.6614853195164075,0.8056994818652848,"[0.6709844559585493, 0.6632124352331606, 0.6502590673575129]","[0.8005181347150259, 0.8082901554404145, 0.8082901554404145]",3,"[3, 90, 194, 251, 3, 3]"
passive_random,110,911,2183,41.731562070545124,0.6640759930915371,0.8117443868739205,"[0.6683937823834197, 0.6632124352331606, 0.6606217616580311]","[0.8031088082901554, 0.810880829015544, 0.8212435233160622]",3,"[240, 154, 231, 246, 3, 5]"
passive_random,111,917,2183,42.00641319285387,0.6727115716753023,0.8039723661485318,"[0.6839378238341969, 0.6813471502590673, 0.6528497409326425]","[0.805699481865285, 0.8005181347150259, 0.805699481865285]",3,"[90, 234, 246, 246, 249, 201]"
passive_random,112,923,2183,42.28126431516262,0.6606217616580311,0.8082901554404144,"[0.6606217616580311, 0.6709844559585493, 0.6502590673575129]","[0.805699481865285, 0.805699481865285, 0.8134715025906736]",3,"[88, 213, 117, 240, 234, 211]"
passive_random,113,929,2183,42.55611543747137,0.6623488773747841,0.8108808290155439,"[0.6580310880829016, 0.6787564766839378, 0.6502590673575129]","[0.805699481865285, 0.805699481865285, 0.8212435233160622]",3,"[101, 247, 5, 2, 2, 238]"
passive_random,114,935,2183,42.830966559780116,0.6709844559585493,0.8134715025906735,"[0.6632124352331606, 0.6813471502590673, 0.6683937823834197]","[0.8160621761658031, 0.8082901554404145, 0.8160621761658031]",3,"[231, 6, 249, 246, 231, 146]"
passive_random,115,941,2183,43.10581768208887,0.6718480138169257,0.8091537132987909,"[0.6761658031088082, 0.6761658031088082, 0.6632124352331606]","[0.8005181347150259, 0.8160621761658031, 0.810880829015544]",3,"[61, 249, 146, 45, 55, 45]"
passive_random,116,947,2183,43.380668804397615,0.6804835924006909,0.8074265975820379,"[0.6787564766839378, 0.6917098445595855, 0.6709844559585493]","[0.8005181347150259, 0.8134715025906736, 0.8082901554404145]",3,"[5, 245, 247, 112, 5, 236]"
passive_random,117,953,2183,43.65551992670637,0.6718480138169257,0.8169257340241796,"[0.6787564766839378, 0.6735751295336787, 0.6632124352331606]","[0.810880829015544, 0.8186528497409327, 0.8212435233160622]",3,"[102, 110, 75, 212, 247, 51]"
passive_random,118,959,2183,43.930371049015115,0.6778929188255614,0.8151986183074266,"[0.6761658031088082, 0.6865284974093264, 0.6709844559585493]","[0.8082901554404145, 0.8134715025906736, 0.8238341968911918]",3,"[203, 77, 179, 79, 3, 102]"
passive_random,119,965,2183,44.20522217132387,0.6796200345423143,0.8151986183074266,"[0.6917098445595855, 0.6813471502590673, 0.6658031088082902]","[0.810880829015544, 0.810880829015544, 0.8238341968911918]",3,"[177, 20, 154, 246, 5, 187]"
passive_random,120,971,2183,44.480073293632614,0.6813471502590674,0.8151986183074266,"[0.6813471502590673, 0.6968911917098446, 0.6658031088082902]","[0.8031088082901554, 0.8186528497409327, 0.8238341968911918]",3,"[5, 102, 3, 151, 89, 2]"
passive_random,121,977,2183,44.75492441594137,0.6830742659758204,0.8212435233160621,"[0.6839378238341969, 0.6917098445595855, 0.6735751295336787]","[0.8212435233160622, 0.8238341968911918, 0.8186528497409327]",3,"[195, 78, 208, 238, 162, 102]"
passive_random,122,983,2183,45.029775538250114,0.6891191709844561,0.8255613126079447,"[0.6865284974093264, 0.6917098445595855, 0.689119170984456]","[0.8160621761658031, 0.8290155440414507, 0.8316062176165803]",3,"[5, 9, 245, 249, 86, 102]"
passive_random,123,989,2183,45.30462666055887,0.6891191709844561,0.8264248704663212,"[0.6968911917098446, 0.6968911917098446, 0.6735751295336787]","[0.8134715025906736, 0.8419689119170984, 0.8238341968911918]",3,"[231, 2, 38, 216, 1, 5]"
passive_random,124,995,2183,45.57947778286761,0.6934369602763386,0.8255613126079447,"[0.6968911917098446, 0.6994818652849741, 0.6839378238341969]","[0.8238341968911918, 0.8212435233160622, 0.8316062176165803]",3,"[88, 88, 231, 210, 198, 88]"
passive_random,125,1001,2183,45.85432890517636,0.6925734024179621,0.8246977547495682,"[0.689119170984456, 0.7020725388601037, 0.6865284974093264]","[0.8212435233160622, 0.8316062176165803, 0.8212435233160622]",3,"[66, 5, 116, 5, 3, 3]"
passive_random,126,1007,2183,46.12918002748511,0.6960276338514682,0.8229706390328152,"[0.6917098445595855, 0.7046632124352331, 0.6917098445595855]","[0.8290155440414507, 0.8238341968911918, 0.8160621761658031]",3,"[196, 36, 61, 181, 184, 88]"
passive_random,127,1013,2183,46.40403114979386,0.6977547495682211,0.8221070811744386,"[0.6994818652849741, 0.7046632124352331, 0.689119170984456]","[0.8160621761658031, 0.8264248704663213, 0.8238341968911918]",3,"[27, 231, 5, 249, 249, 231]"
passive_random,128,1019,2183,46.67888227210261,0.6891191709844561,0.8221070811744386,"[0.694300518134715, 0.689119170984456, 0.6839378238341969]","[0.8238341968911918, 0.8160621761658031, 0.8264248704663213]",3,"[240, 246, 132, 205, 133, 86]"
passive_random,129,1025,2183,46.95373339441136,0.7029360967184801,0.8281519861830743,"[0.7046632124352331, 0.7072538860103627, 0.6968911917098446]","[0.8238341968911918, 0.8290155440414507, 0.8316062176165803]",3,"[113, 5, 154, 187, 115, 15]"
passive_random,130,1031,2183,47.22858451672011,0.6960276338514682,0.8246977547495682,"[0.6994818652849741, 0.7046632124352331, 0.6839378238341969]","[0.8160621761658031, 0.8316062176165803, 0.8264248704663213]",3,"[226, 191, 88, 249, 88, 249]"
passive_random,131,1037,2183,47.50343563902886,0.6994818652849742,0.8281519861830743,"[0.6994818652849741, 0.7020725388601037, 0.6968911917098446]","[0.8160621761658031, 0.844559585492228, 0.8238341968911918]",3,"[76, 248, 65, 213, 11, 5]"
passive_random,132,1043,2183,47.77828676133761,0.7029360967184802,0.8324697754749568,"[0.7020725388601037, 0.7124352331606217, 0.694300518134715]","[0.8290155440414507, 0.8341968911917098, 0.8341968911917098]",3,"[44, 80, 36, 249, 88, 189]"
passive_random,133,1049,2183,48.05313788364636,0.7081174438687392,0.8341968911917098,"[0.7098445595854922, 0.7046632124352331, 0.7098445595854922]","[0.8341968911917098, 0.8264248704663213, 0.8419689119170984]",3,"[246, 39, 130, 2, 51, 112]"
passive_random,134,1055,2183,48.32798900595511,0.7089810017271158,0.8298791018998273,"[0.7124352331606217, 0.7072538860103627, 0.7072538860103627]","[0.8186528497409327, 0.8367875647668394, 0.8341968911917098]",3,"[176, 38, 182, 88, 61, 103]"
passive_random,135,1061,2183,48.60284012826386,0.7020725388601038,0.8333333333333334,"[0.6994818652849741, 0.7124352331606217, 0.694300518134715]","[0.8290155440414507, 0.8393782383419689, 0.8316062176165803]",3,"[194, 231, 222, 13, 25, 211]"
passive_random,136,1067,2183,48.8776912505726,0.7115716753022453,0.8324697754749568,"[0.7072538860103627, 0.7227979274611399, 0.7046632124352331]","[0.8290155440414507, 0.8367875647668394, 0.8316062176165803]",3,"[110, 231, 208, 11, 88, 3]"
passive_random,137,1073,2183,49.152542372881356,0.7037996545768567,0.8333333333333334,"[0.7046632124352331, 0.7046632124352331, 0.7020725388601037]","[0.8316062176165803, 0.8290155440414507, 0.8393782383419689]",3,"[20, 249, 5, 91, 5, 166]"
passive_random,138,1079,2183,49.4273934951901,0.7055267702936097,0.8264248704663212,"[0.7072538860103627, 0.7098445595854922, 0.6994818652849741]","[0.8212435233160622, 0.8341968911917098, 0.8238341968911918]",3,"[3, 88, 124, 149, 51, 24]"
passive_random,139,1085,2183,49.702244617498856,0.7046632124352331,0.8316062176165803,"[0.7046632124352331, 0.7020725388601037, 0.7072538860103627]","[0.8316062176165803, 0.8264248704663213, 0.8367875647668394]",3,"[222, 3, 248, 3, 247, 111]"
passive_random,140,1091,2183,49.9770957398076,0.7037996545768567,0.8307426597582038,"[0.7098445595854922, 0.6917098445595855, 0.7098445595854922]","[0.8341968911917098, 0.8316062176165803, 0.8264248704663213]",3,"[39, 103, 66, 88, 8, 5]"
passive_random,141,1097,2183,50.251946862116355,0.7012089810017272,0.8238341968911916,"[0.7150259067357513, 0.694300518134715, 0.694300518134715]","[0.8186528497409327, 0.8290155440414507, 0.8238341968911918]",3,"[29, 231, 234, 60, 88, 61]"
passive_random,142,1103,2183,50.5267979844251,0.7029360967184801,0.8316062176165803,"[0.7124352331606217, 0.7072538860103627, 0.689119170984456]","[0.8212435233160622, 0.8316062176165803, 0.8419689119170984]",3,"[207, 51, 248, 203, 212, 186]"
passive_random,143,1109,2183,50.801649106733855,0.7020725388601036,0.8341968911917098,"[0.7046632124352331, 0.7098445595854922, 0.6917098445595855]","[0.8290155440414507, 0.8316062176165803, 0.8419689119170984]",3,"[88, 93, 232, 81, 242, 178]"
passive_random,144,1115,2183,51.0765002290426,0.7141623488773748,0.8333333333333334,"[0.7176165803108808, 0.7150259067357513, 0.7098445595854922]","[0.8316062176165803, 0.8393782383419689, 0.8290155440414507]",3,"[154, 159, 158, 233, 6, 30]"
passive_random,145,1121,2183,51.351351351351354,0.7063903281519863,0.8298791018998273,"[0.7020725388601037, 0.7150259067357513, 0.7020725388601037]","[0.8290155440414507, 0.8264248704663213, 0.8341968911917098]",3,"[120, 5, 205, 77, 5, 3]"
passive_random,146,1127,2183,51.6262024736601,0.7072538860103627,0.8350604490500864,"[0.7046632124352331, 0.7176165803108808, 0.6994818652849741]","[0.8264248704663213, 0.8367875647668394, 0.8419689119170984]",3,"[23, 187, 252, 3, 195, 203]"
passive_random,147,1133,2183,51.90105359596885,0.7055267702936097,0.8341968911917098,"[0.7098445595854922, 0.7124352331606217, 0.694300518134715]","[0.8264248704663213, 0.8419689119170984, 0.8341968911917098]",3,"[20, 124, 102, 5, 13, 143]"
passive_random,148,1139,2183,52.1759047182776,0.7029360967184802,0.8419689119170984,"[0.7020725388601037, 0.7072538860103627, 0.6994818652849741]","[0.8393782383419689, 0.8471502590673575, 0.8393782383419689]",3,"[251, 212, 156, 179, 5, 61]"
passive_random,149,1145,2183,52.450755840586346,0.7115716753022453,0.8393782383419689,"[0.7124352331606217, 0.7124352331606217, 0.7098445595854922]","[0.8393782383419689, 0.8393782383419689, 0.8393782383419689]",3,"[171, 190, 154, 234, 178, 3]"
passive_random,150,1151,2183,52.7256069628951,0.7029360967184802,0.8333333333333334,"[0.6994818652849741, 0.7124352331606217, 0.6968911917098446]","[0.8367875647668394, 0.8316062176165803, 0.8316062176165803]",3,"[25, 3, 239, 178, 113, 236]"
active_ordered,1,256,2183,11.726981218506642,0.38082901554404147,0.4620034542314335,"[0.38341968911917096, 0.37823834196891193, 0.38082901554404147]","[0.4637305699481865, 0.4585492227979275, 0.4637305699481865]",3,[]
active_ordered,2,262,2183,12.001832340815392,0.37737478411053543,0.5319516407599308,"[0.38341968911917096, 0.37305699481865284, 0.3756476683937824]","[0.5233160621761658, 0.5310880829015544, 0.5414507772020726]",3,"[65, 5, 237, 220, 51, 61]"
active_ordered,3,268,2183,12.276683463124142,0.39032815198618304,0.5561312607944732,"[0.3860103626943005, 0.4015544041450777, 0.38341968911917096]","[0.5595854922279793, 0.5466321243523317, 0.5621761658031088]",3,"[245, 240, 249, 61, 247, 70]"
active_ordered,4,274,2183,12.55153458543289,0.3955094991364421,0.5587219343696027,"[0.39896373056994816, 0.3911917098445596, 0.3963730569948187]","[0.5518134715025906, 0.5595854922279793, 0.5647668393782384]",3,"[212, 160, 222, 230, 138, 251]"
active_ordered,5,280,2183,12.82638570774164,0.420552677029361,0.5837651122625216,"[0.4119170984455959, 0.42487046632124353, 0.42487046632124353]","[0.5854922279792746, 0.5803108808290155, 0.5854922279792746]",3,"[249, 39, 133, 171, 158, 7]"
active_ordered,6,286,2183,13.10123683005039,0.43436960276338515,0.6036269430051814,"[0.43523316062176165, 0.44041450777202074, 0.4274611398963731]","[0.6036269430051814, 0.6036269430051814, 0.6036269430051814]",3,"[127, 246, 34, 87, 147, 231]"
active_ordered,7,292,2183,13.37608795235914,0.43609671848013815,0.6070811744386874,"[0.43005181347150256, 0.4378238341968912, 0.44041450777202074]","[0.6088082901554405, 0.6113989637305699, 0.6010362694300518]",3,"[215, 249, 208, 193, 28, 248]"
active_ordered,8,298,2183,13.650939074667889,0.45595854922279794,0.6191709844559585,"[0.4430051813471503, 0.4689119170984456, 0.45595854922279794]","[0.6243523316062176, 0.6113989637305699, 0.6217616580310881]",3,"[36, 221, 127, 214, 158, 72]"
active_ordered,9,304,2183,13.925790196976637,0.459412780656304,0.6347150259067358,"[0.4585492227979275, 0.46113989637305697, 0.4585492227979275]","[0.6321243523316062, 0.6398963730569949, 0.6321243523316062]",3,"[91, 204, 45, 212, 55, 245]"
active_ordered,10,310,2183,14.200641319285387,0.4723661485319517,0.6373056994818652,"[0.4792746113989637, 0.4740932642487047, 0.4637305699481865]","[0.6450777202072538, 0.6450777202072538, 0.6217616580310881]",3,"[11, 34, 212, 128, 214, 178]"
active_ordered,11,316,2183,14.475492441594136,0.4723661485319517,0.6424870466321244,"[0.47150259067357514, 0.48186528497409326, 0.4637305699481865]","[0.6606217616580311, 0.6295336787564767, 0.6373056994818653]",3,"[246, 246, 19, 5, 120, 231]"
active_ordered,12,322,2183,14.750343563902886,0.48618307426597585,0.6606217616580311,"[0.4896373056994819, 0.4844559585492228, 0.4844559585492228]","[0.655440414507772, 0.6709844559585493, 0.655440414507772]",3,"[201, 154, 179, 157, 61, 234]"
active_ordered,13,328,2183,15.025194686211636,0.49222797927461137,0.6727115716753023,"[0.4844559585492228, 0.5, 0.49222797927461137]","[0.6735751295336787, 0.6735751295336787, 0.6709844559585493]",3,"[109, 222, 38, 222, 176, 211]"
active_ordered,14,334,2183,15.300045808520386,0.5069084628670121,0.6796200345423143,"[0.5051813471502591, 0.5103626943005182, 0.5051813471502591]","[0.6787564766839378, 0.6839378238341969, 0.6761658031088082]",3,"[17, 51, 131, 93, 249, 4]"
active_ordered,15,340,2183,15.574896930829134,0.49654576856649396,0.6804835924006909,"[0.5129533678756477, 0.4896373056994819, 0.48704663212435234]","[0.6839378238341969, 0.6735751295336787, 0.6839378238341969]",3,"[11, 108, 139, 246, 222, 192]"
active_ordered,16,346,2183,15.849748053137883,0.5164075993091538,0.687392055267703,"[0.5181347150259067, 0.5129533678756477, 0.5181347150259067]","[0.6839378238341969, 0.7020725388601037, 0.6761658031088082]",3,"[6, 2, 77, 120, 249, 117]"
active_ordered,17,352,2183,16.124599175446633,0.5112262521588947,0.7020725388601036,"[0.5103626943005182, 0.5103626943005182, 0.5129533678756477]","[0.6994818652849741, 0.6994818652849741, 0.7072538860103627]",3,"[242, 76, 249, 51, 129, 77]"
active_ordered,18,358,2183,16.399450297755383,0.5224525043177892,0.7020725388601038,"[0.5181347150259067, 0.5284974093264249, 0.5207253886010362]","[0.7046632124352331, 0.6994818652849741, 0.7020725388601037]",3,"[158, 182, 246, 44, 111, 160]"
active_ordered,19,364,2183,16.674301420064133,0.5224525043177892,0.7107081174438687,"[0.5207253886010362, 0.5259067357512953, 0.5207253886010362]","[0.7124352331606217, 0.7072538860103627, 0.7124352331606217]",3,"[61, 51, 248, 71, 144, 58]"
active_ordered,20,370,2183,16.949152542372882,0.5146804835924007,0.7072538860103627,"[0.5155440414507773, 0.5207253886010362, 0.5077720207253886]","[0.7072538860103627, 0.7072538860103627, 0.7072538860103627]",3,"[243, 226, 45, 3, 250, 5]"
active_ordered,21,376,2183,17.224003664681632,0.5138169257340243,0.7098445595854922,"[0.5103626943005182, 0.5284974093264249, 0.5025906735751295]","[0.7124352331606217, 0.7150259067357513, 0.7020725388601037]",3,"[240, 90, 124, 236, 198, 231]"
active_ordered,22,382,2183,17.498854786990382,0.5129533678756477,0.7124352331606217,"[0.5103626943005182, 0.5284974093264249, 0.5]","[0.7072538860103627, 0.7227979274611399, 0.7072538860103627]",3,"[20, 44, 87, 3, 226, 216]"
active_ordered,23,388,2183,17.773705909299128,0.533678756476684,0.7374784110535405,"[0.5362694300518135, 0.5362694300518135, 0.5284974093264249]","[0.7357512953367875, 0.7409326424870466, 0.7357512953367875]",3,"[134, 245, 207, 20, 187, 251]"
active_ordered,24,394,2183,18.048557031607878,0.5362694300518135,0.734887737478411,"[0.533678756476684, 0.533678756476684, 0.5414507772020726]","[0.727979274611399, 0.7409326424870466, 0.7357512953367875]",3,"[187, 226, 134, 16, 46, 249]"
active_ordered,25,400,2183,18.323408153916628,0.5310880829015544,0.7374784110535405,"[0.5310880829015544, 0.5310880829015544, 0.5310880829015544]","[0.7331606217616581, 0.7538860103626943, 0.7253886010362695]",3,"[72, 61, 167, 191, 76, 115]"
active_ordered,26,406,2183,18.598259276225377,0.528497409326425,0.7443868739205527,"[0.5129533678756477, 0.5362694300518135, 0.5362694300518135]","[0.7435233160621761, 0.7409326424870466, 0.7487046632124352]",3,"[154, 113, 89, 84, 88, 11]"
active_ordered,27,412,2183,18.873110398534127,0.538860103626943,0.731433506044905,"[0.5440414507772021, 0.5362694300518135, 0.5362694300518135]","[0.7227979274611399, 0.7357512953367875, 0.7357512953367875]",3,"[102, 231, 36, 1, 232, 9]"
active_ordered,28,418,2183,19.147961520842877,0.538860103626943,0.7443868739205527,"[0.5492227979274611, 0.533678756476684, 0.533678756476684]","[0.7383419689119171, 0.7512953367875648, 0.7435233160621761]",3,"[125, 82, 120, 244, 184, 234]"
active_ordered,29,424,2183,19.422812643151627,0.5449050086355786,0.7392055267702936,"[0.538860103626943, 0.5492227979274611, 0.5466321243523317]","[0.7409326424870466, 0.7590673575129534, 0.7176165803108808]",3,"[88, 204, 219, 5, 187, 63]"
active_ordered,30,430,2183,19.697663765460376,0.5466321243523317,0.7452504317789291,"[0.5466321243523317, 0.5595854922279793, 0.533678756476684]","[0.7487046632124352, 0.7487046632124352, 0.7383419689119171]",3,"[118, 180, 89, 198, 186, 247]"
active_ordered,31,436,2183,19.972514887769126,0.5457685664939551,0.7409326424870466,"[0.5466321243523317, 0.5492227979274611, 0.5414507772020726]","[0.7357512953367875, 0.7383419689119171, 0.7487046632124352]",3,"[242, 152, 222, 205, 104, 186]"
active_ordered,32,442,2183,20.247366010077876,0.542314335060449,0.7383419689119171,"[0.5518134715025906, 0.5310880829015544, 0.5440414507772021]","[0.7253886010362695, 0.7461139896373057, 0.7435233160621761]",3,"[108, 3, 225, 208, 249, 120]"
active_ordered,33,448,2183,20.522217132386626,0.5544041450777203,0.733160621761658,"[0.5595854922279793, 0.5595854922279793, 0.5440414507772021]","[0.7305699481865285, 0.7538860103626943, 0.7150259067357513]",3,"[245, 5, 5, 77, 138, 201]"
active_ordered,34,454,2183,20.797068254695372,0.5526770293609672,0.7392055267702936,"[0.5595854922279793, 0.5518134715025906, 0.5466321243523317]","[0.7435233160621761, 0.7202072538860104, 0.7538860103626943]",3,"[57, 202, 29, 36, 181, 231]"
active_ordered,35,460,2183,21.07191937700412,0.5535405872193437,0.7417962003454232,"[0.5621761658031088, 0.5518134715025906, 0.5466321243523317]","[0.7409326424870466, 0.7409326424870466, 0.7435233160621761]",3,"[80, 198, 23, 249, 111, 90]"
active_ordered,36,466,2183,21.34677049931287,0.5535405872193437,0.731433506044905,"[0.5647668393782384, 0.5518134715025906, 0.5440414507772021]","[0.7409326424870466, 0.7383419689119171, 0.7150259067357513]",3,"[13, 203, 154, 187, 125, 107]"
active_ordered,37,472,2183,21.62162162162162,0.5544041450777202,0.7538860103626943,"[0.5569948186528497, 0.5569948186528497, 0.5492227979274611]","[0.7590673575129534, 0.7694300518134715, 0.7331606217616581]",3,"[225, 77, 44, 53, 131, 68]"
active_ordered,38,478,2183,21.89647274393037,0.5561312607944732,0.7538860103626943,"[0.5595854922279793, 0.5569948186528497, 0.5518134715025906]","[0.7512953367875648, 0.7564766839378239, 0.7538860103626943]",3,"[152, 77, 114, 246, 131, 141]"
